index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,korpus_nusantara_ind_jav_nusantara_t2t,25.688622287483952,25.72735547073697,43.769419426046454,41.425388316007904,33.195704609875655,40.826072047967465,40.811854278934035,25.648329300108013,25.717554340826982,43.76191642626803,41.437752457084564,33.196947646141666,40.82068185253846,40.81655944291465,0
1,korpus_nusantara_ind_jav_nusantara_t2t,28.450043707712407,28.48863004472398,45.88030448286289,45.20284846114999,36.59862619848451,44.575163689100016,44.578203500991535,28.394967079031698,28.47411202315806,45.873424722386744,45.178273107120184,36.5954816667812,44.55525187702604,44.54002032177989,1
2,korpus_nusantara_ind_jav_nusantara_t2t,26.675600005328754,26.715205538909412,44.21010836022757,42.68296301397927,33.933678191573925,42.06821691733964,42.06294053662369,26.635354579322208,26.7131772558697,44.20783403758823,42.66702545294378,33.92722598892025,42.08693501729649,42.049174908795806,2
3,korpus_nusantara_ind_jav_nusantara_t2t,25.636339160382104,25.672764826510154,43.56283261275162,41.04218196528212,32.72218109114628,40.46052061224451,40.45643972682701,25.59315086997226,25.65988312481902,43.5595213389681,41.08322806729474,32.747473830733696,40.450912197050485,40.46178017423966,3
4,korpus_nusantara_ind_jav_nusantara_t2t,26.07746462950365,26.11814727443643,43.403319764584616,41.89908871792797,33.28393648950814,41.354354672051294,41.32446581491795,26.050242575869408,26.126533747302965,43.40795093189376,41.93490510417309,33.276299037516935,41.37049805253527,41.3703150533555,4
5,korpus_nusantara_ind_xdy_nusantara_t2t,32.9980593221785,28.845756383515376,61.343160500749185,55.76498090287922,37.47833148486082,55.535241551320006,55.5263476542881,32.41421963086239,28.500086338090508,61.15608547292904,55.78286477148187,37.49627042341418,55.57396770259437,55.56015488451006,0
6,korpus_nusantara_ind_xdy_nusantara_t2t,32.48689867539341,28.537966927985575,60.861956344890054,54.46221736376644,36.186551753744496,54.2670061725697,54.25413373413088,31.8906090974938,28.21853017049987,60.67043222123974,54.481497375994834,36.1858557369172,54.269836893227286,54.2512157742642,1
7,korpus_nusantara_ind_xdy_nusantara_t2t,37.201559407770105,32.51569317033614,64.2346719359682,59.28878392395336,41.42591147656864,59.03516931909956,59.02493111540667,36.59039058920495,32.19018770746464,64.03397524403867,59.26331225693515,41.42698447295917,59.01661382140071,59.034135009862446,2
8,korpus_nusantara_ind_xdy_nusantara_t2t,31.67324117298738,27.821594872245658,60.19823804050536,53.920057534879675,35.66600757433872,53.71017628077468,53.71744587791765,31.189306523703785,27.55100536900216,60.03916273399247,53.92065596090107,35.67607675907462,53.729440495086436,53.70558278210227,3
9,korpus_nusantara_ind_xdy_nusantara_t2t,39.76316219313599,34.29446480660013,66.17327454488354,62.23617880683747,44.868940824084625,62.001390749127026,62.00021745994568,39.05506752866869,33.92340810899506,65.92296286793712,62.24834248673069,44.87565552954263,62.00219776974586,61.99955112011584,4
10,korpus_nusantara_ind_bug_nusantara_t2t,18.244428938942736,19.344378840496415,40.40094804691468,30.752891520051083,22.30507638382009,30.54993331391532,30.578319958697552,18.244731669049173,19.34431406557797,40.40120671147858,30.765790609155296,22.315560665601666,30.534650563172434,30.529689531405413,0
11,korpus_nusantara_ind_bug_nusantara_t2t,17.894961606110467,19.021306200648066,40.21570026466795,30.572765290249027,22.100150706462387,30.374085022083758,30.334874982262377,17.89552426587061,19.021145887466158,40.21595919907968,30.620034005216162,22.111121218474427,30.356578919371135,30.2953053943531,1
12,korpus_nusantara_ind_bug_nusantara_t2t,18.616292898365504,19.794477856738094,40.880258662732636,30.850554604978413,22.480530979550146,30.62238261967549,30.624733609308606,18.618604949108327,19.793620437480058,40.88157132706284,30.890001081018763,22.441927002497337,30.636417781767005,30.630682329096516,2
13,korpus_nusantara_ind_bug_nusantara_t2t,17.757691317059656,18.852246901810688,40.212632873921955,30.709404474897546,22.063343403356622,30.393050051982218,30.431450026620343,17.75912962560376,18.852120783700325,40.21328044109037,30.67940041426027,22.046833857849187,30.460129647783695,30.384015578449997,3
14,korpus_nusantara_ind_bug_nusantara_t2t,19.213551457239582,20.44075921079481,41.03267580802384,31.242974344854947,22.82521970674226,30.8368007769044,30.863965184848386,19.21552956697451,20.44082833194942,41.03345239274252,31.208108508861514,22.81060472566565,30.88074705862247,30.842130299664362,4
15,korpus_nusantara_ind_sun_nusantara_t2t,68.80026408887765,68.8925998763898,84.73802163668671,80.89785233995535,68.09347561575905,80.8553141117367,80.89019161238605,74.3354760615996,74.45002602068291,86.51169023476743,84.89123171397156,73.99474427828703,84.83311237158061,84.85004623349487,0
16,korpus_nusantara_ind_sun_nusantara_t2t,74.66752837798263,74.73001749843463,88.155828663329,86.01335108262752,74.82064033493289,86.01216899390487,86.00766045005135,80.2066018155926,80.29249360517221,89.8746972334446,89.91160039443058,80.97196760340871,89.89425067533831,89.90236200991137,1
17,korpus_nusantara_ind_sun_nusantara_t2t,69.95026080458173,70.0495584561993,85.14554005526794,81.20362102226444,68.66535095389696,81.24891501165044,81.21672998915594,75.67585181690737,75.77932237349548,86.96478661778492,85.43177064209166,74.9582645424464,85.39919660174972,85.422769246135,2
18,korpus_nusantara_ind_sun_nusantara_t2t,72.9071277185095,72.9795575070029,86.50000915881621,82.63457780810613,70.93116403920389,82.67108030654022,82.64921118038362,77.98626267133638,78.06704510372563,88.10169178998518,86.24236792410454,76.52861298952591,86.21835966304728,86.23940859875412,3
