index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,stif_indonesia_nusantara_t2t,0.4856737239402939,0.49134835462317533,18.857145404358867,6.03060748144922,1.5417024443095813,5.460440302760654,5.454373905301893,0.4859925929033083,0.49146744251080515,18.860234226027394,6.00781669010933,1.538285905666161,5.435724461176145,5.446066173659041,0
1,stif_indonesia_nusantara_t2t,1.3865639177195392,1.3895427700949001,21.50334337103449,10.1725442989575,3.651810774434377,9.440177257646056,9.447265372806363,1.3865639177195392,1.3883492403050535,21.50334337103449,10.072544395815923,3.6381566777717573,9.42517436175187,9.466652547484054,1
2,stif_indonesia_nusantara_t2t,0.5199849930999628,0.5205455802848046,15.778854395462394,5.596334001235967,1.572760084077993,5.201252839119386,5.159362020901665,0.5202528196080707,0.5206992107976652,15.779407963909806,5.550000052710316,1.5751441928221996,5.128747256479467,5.16599322444798,2
3,stif_indonesia_nusantara_t2t,1.5469919443465145,1.6150319139061227,22.11592153589514,9.973693449458882,3.511366219403304,9.316300420961078,9.352567981369111,1.5472543201430669,1.6131208624347322,22.11592153589514,9.986512849339176,3.521331037938661,9.338794574140502,9.329489650188261,3
4,stif_indonesia_nusantara_t2t,1.6104910105321009,1.7076220588831856,21.836414947654003,10.409312905752504,4.180766605704456,9.868441260988032,9.906330846826778,1.533692864796146,1.6315824920485553,21.813692053531195,10.361689504526602,4.1347364973958065,9.898431231353854,9.823515885337663,4
5,tydiqa_id_nusantara_qa,14.172904589231603,14.315917885197491,40.71311660842144,32.851608413141726,22.188461963540224,32.56469704789796,32.49209574907192,14.003807945704475,14.147521794966561,40.60721369976304,32.45934479940143,21.779622755531665,32.16201463898988,32.15603212355642,0
6,tydiqa_id_nusantara_qa,8.036025456178159,8.101976963300821,35.77836229391886,23.014655007809598,15.34807384527166,22.651816481797432,22.639435074759636,7.9883681801252635,8.046153732476311,35.70053479821167,22.955028774159548,15.243844706718768,22.665079800705215,22.63634396539963,1
7,tydiqa_id_nusantara_qa,13.946084819940353,14.135427151975469,41.37072951878496,32.95417949267365,23.32989128643021,32.68842289381194,32.66975036085925,13.855702873561832,14.019285678693349,41.276217157287675,32.736441991331354,23.041342853942137,32.391380283442444,32.34276742373887,2
8,tydiqa_id_nusantara_qa,16.48661739380122,16.677166083404224,39.4704345289579,34.82274923667911,24.130308811564593,34.50177445399063,34.52400003873775,16.381441656610793,16.54219857866644,39.37822610073193,34.491584707279415,23.77245137891103,34.10630948028882,34.132317616039934,3
9,tydiqa_id_nusantara_qa,13.786751961976936,13.884204568858989,28.136614369224986,26.349065221494826,16.827359057800646,26.140655872921958,26.141122887986423,13.795271579586943,13.858097909087213,28.121956994982817,26.16829639023711,16.60246582710045,25.99797718641289,25.918145910358692,4
10,xl_sum_nusantara_t2t,0.7844335522737818,0.7868433344217418,18.06557058995318,9.798727444597029,1.7248589649747361,8.172107678228501,8.173201360070129,0.7850114196416416,0.7875167251429612,18.06713840463723,9.78805859742462,1.7289028037910565,8.16565453208708,8.164605156867601,0
11,xl_sum_nusantara_t2t,1.2975029561626064,1.2770970540113025,23.64234683154646,12.672322111176937,2.568807946682404,10.125078200180942,10.114875464514112,1.297630008471081,1.2765853002294834,23.643026189093312,12.659658719283556,2.567230883961936,10.119418291566967,10.125556307362512,1
12,xl_sum_nusantara_t2t,0.4217084490443746,0.4129535095622509,12.691673343206,6.386707858081472,1.0479124039732586,5.383049630380827,5.3839800394908846,0.4212243213766623,0.41327420786390767,12.69410204606086,6.383505668622289,1.0522507613296805,5.3854921409415795,5.39026088985756,2
13,xl_sum_nusantara_t2t,1.3195794154840033,1.307746392055333,21.657316765439973,11.977979857431201,2.407668288467728,9.73452823522662,9.730283603151442,1.3189637972277655,1.3080961512083211,21.658940201020236,11.98243136310558,2.4114021780310324,9.725090470979387,9.732184868239154,3
14,xl_sum_nusantara_t2t,1.4143829564317063,1.3985021718040251,22.390992873856714,12.322415583295296,2.4852411565293235,9.923802044624741,9.918177464810917,1.413925691425392,1.397919750472377,22.391269090925,12.322598185840942,2.4877235217581384,9.922308789357743,9.916654442086726,4
15,xpersona_id_nusantara_t2t,0.2258770198488455,0.24670228954266366,13.505670098435129,4.105238388552837,0.4385147102537905,3.8122458490262856,3.815187499890328,0.2260007902007557,0.24653730557378672,13.507043993857032,4.093091144547088,0.43613044572587717,3.8236735245637825,3.8182735110159127,0
16,xpersona_id_nusantara_t2t,0.22513690060635907,0.23528521600132876,12.50236961045693,3.9808438445685255,0.36566553532272367,3.6784362459978737,3.6802514915993427,0.22535888236474225,0.23522313755519755,12.503594273684488,3.9950592325180945,0.3652968851501286,3.6742243859095622,3.677405815604577,1
17,xpersona_id_nusantara_t2t,0.263169869953912,0.2759560197725046,15.810271402778952,4.3089892885772185,0.3758635962493715,3.8805019517615684,3.8748574070792103,0.2631918251828111,0.27585302674072526,15.81092267614394,4.297059402418515,0.37505501459661184,3.8835030808166553,3.872489235869815,2
18,xpersona_id_nusantara_t2t,0.16993685637758468,0.18231008701365728,13.156071390638784,4.015251299539721,0.37178660828040144,3.715496633521896,3.7187036973609198,0.16994038809241768,0.18226427639249276,13.156850486913921,4.006088264887555,0.3704816453477215,3.7248474482404563,3.723265157146964,3
19,xpersona_id_nusantara_t2t,0.18917331024786793,0.21597141833134417,14.166773640572147,3.995911109802224,0.3967022642186601,3.7358817406074882,3.7374623307467063,0.18917947589531467,0.21592239837564084,14.1669266999783,3.9853484559550694,0.398505960661471,3.7353264558466672,3.7271037457976517,4
