index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
0,code_mixed_jv_id_jv_nusantara_text,0,eng,0.195496417604913,0.195496417604913,0.195496417604913,0.195496417604913,0.20788740561459237,0.46081515305259596,0.23295346628679958,0.09144274366861055,0.195496417604913,0.10140438052413488
1,code_mixed_jv_id_jv_nusantara_text,1,eng,0.2210849539406346,0.2210849539406346,0.2210849539406346,0.2210849539406346,0.3641555405329277,0.5009110551269267,0.26085982890248377,0.4428572349089045,0.2210849539406346,0.12794973727685535
2,code_mixed_jv_id_jv_nusantara_text,2,eng,0.17093142272262027,0.17093142272262027,0.17093142272262027,0.17093142272262027,0.25377685377685383,0.4063926940639269,0.1926497681214662,0.11212779585348676,0.17093142272262027,0.08349919308572096
3,code_mixed_jv_id_jv_nusantara_text,3,eng,0.21699078812691913,0.21699078812691913,0.21699078812691913,0.21699078812691913,0.4219520404635846,0.5044078797739638,0.2577325204982664,0.5626211862521975,0.21699078812691913,0.11561867053275386
4,code_mixed_jv_id_jv_nusantara_text,4,eng,0.1780962128966223,0.1780962128966223,0.1780962128966223,0.1780962128966223,0.20858472236424994,0.42181633688483,0.2055956196581196,0.0918391121366645,0.1780962128966223,0.08926811045062066
5,id_google_play_review_nusantara_text,0,eng,0.09405236198064883,0.09405236198064883,0.09405236198064883,0.09405236198064883,0.2186583107819399,0.20023278370514067,0.03459738676220287,0.7421892384477594,0.09405236198064883,0.017610917785279633
6,id_google_play_review_nusantara_text,1,eng,0.093340922026181,0.093340922026181,0.093340922026181,0.093340922026181,0.21864768683274022,0.2000387972841901,0.034192162852340315,0.7421842877599921,0.093340922026181,0.01618168362536591
7,id_google_play_review_nusantara_text,2,eng,0.10130904951622083,0.10130904951622083,0.10130904951622084,0.10130904951622083,0.19454797943520827,0.2019448989715758,0.0387923326771812,0.6533423573129996,0.10130904951622083,0.032303035870643586
8,id_google_play_review_nusantara_text,3,eng,0.09419464997154241,0.09419464997154241,0.09419464997154241,0.09419464997154241,0.21863513320985897,0.2000050347620705,0.034708926827488,0.7421784378574684,0.09419464997154241,0.018158383032541532
9,id_google_play_review_nusantara_text,4,eng,0.093340922026181,0.093340922026181,0.093340922026181,0.093340922026181,0.21861921708185053,0.19977225105692983,0.03421762895094047,0.7421710210505208,0.093340922026181,0.016441823592841576
10,id_google_play_review_posneg_nusantara_text,0,eng,0.7535571997723393,0.7535571997723393,0.7535571997723393,0.7535571997723393,0.6877895186116141,0.8281666685772228,0.6914063882460539,0.8876188494623193,0.7535571997723393,0.7849281864400139
11,id_google_play_review_posneg_nusantara_text,1,eng,0.7101593625498008,0.7101593625498008,0.7101593625498007,0.7101593625498008,0.6658035990210028,0.7987293412437304,0.6521994285793833,0.8780137338069657,0.7101593625498008,0.7480787756074774
12,id_google_play_review_posneg_nusantara_text,2,eng,0.626636311895276,0.626636311895276,0.626636311895276,0.626636311895276,0.640410631947675,0.7577057069700213,0.5847540336889813,0.872229507723154,0.626636311895276,0.6738101682620434
13,id_google_play_review_posneg_nusantara_text,3,eng,0.560045532157086,0.560045532157086,0.560045532157086,0.560045532157086,0.6229035141354979,0.7190169459378625,0.5306796088826842,0.8654433372814679,0.560045532157086,0.6099575792241577
14,id_google_play_review_posneg_nusantara_text,4,eng,0.8840352874217416,0.8840352874217416,0.8840352874217416,0.8840352874217416,0.7871225044368199,0.897218160843118,0.8232707581697495,0.9186865971274488,0.8840352874217416,0.893250970698251
15,id_hsd_nofaaulia_nusantara_text,0,eng,0.26373626373626374,0.26373626373626374,0.26373626373626374,0.26373626373626374,0.36349104859335035,0.3547619047619048,0.2633804518545367,0.4721129254377336,0.26373626373626374,0.2720978429568498
16,id_hsd_nofaaulia_nusantara_text,1,eng,0.31868131868131866,0.31868131868131866,0.31868131868131866,0.31868131868131866,0.5369198312236287,0.5238095238095238,0.3119512195121951,0.6965271015903928,0.31868131868131866,0.27530956848030014
17,id_hsd_nofaaulia_nusantara_text,2,eng,0.2967032967032967,0.2967032967032967,0.2967032967032967,0.2967032967032967,0.41238471673254284,0.4095238095238095,0.29661835748792276,0.5329887503800548,0.2967032967032967,0.3007803790412486
18,id_hsd_nofaaulia_nusantara_text,3,eng,0.27472527472527475,0.27472527472527475,0.27472527472527475,0.27472527472527475,0.36538461538461536,0.34523809523809523,0.27252906976744184,0.4792899408284023,0.27472527472527475,0.29405187835420393
19,id_hsd_nofaaulia_nusantara_text,4,eng,0.31868131868131866,0.31868131868131866,0.31868131868131866,0.31868131868131866,0.44235836627140973,0.44047619047619047,0.3185990338164251,0.5712982669504408,0.31868131868131866,0.3226309921962096
20,id_short_answer_grading_nusantara_pairs_score,0,eng,0.0983397190293742,0.0983397190293742,0.0983397190293742,0.0983397190293742,0.016389953171562367,0.16666666666666666,0.029844961240310077,0.009670700338776263,0.0983397190293742,0.017609670616887937
21,id_short_answer_grading_nusantara_pairs_score,1,eng,0.0983397190293742,0.0983397190293742,0.0983397190293742,0.0983397190293742,0.016389953171562367,0.16666666666666666,0.029844961240310077,0.009670700338776263,0.0983397190293742,0.017609670616887937
22,id_short_answer_grading_nusantara_pairs_score,2,eng,0.0983397190293742,0.0983397190293742,0.0983397190293742,0.0983397190293742,0.016389953171562367,0.16666666666666666,0.029844961240310077,0.009670700338776263,0.0983397190293742,0.017609670616887937
23,id_short_answer_grading_nusantara_pairs_score,3,eng,0.0983397190293742,0.0983397190293742,0.0983397190293742,0.0983397190293742,0.016389953171562367,0.16666666666666666,0.029844961240310077,0.009670700338776263,0.0983397190293742,0.017609670616887937
24,id_short_answer_grading_nusantara_pairs_score,4,eng,0.0983397190293742,0.0983397190293742,0.0983397190293742,0.0983397190293742,0.016389953171562367,0.16666666666666666,0.029844961240310077,0.009670700338776263,0.0983397190293742,0.017609670616887937
25,id_stance_nusantara_pairs,0,eng,0.6379821958456974,0.6379821958456974,0.6379821958456974,0.6379821958456974,0.545273631840796,0.33879781420765026,0.2698767757632839,0.7638867974666727,0.6379821958456974,0.5030141716373017
26,id_stance_nusantara_pairs,1,eng,0.5044510385756676,0.5044510385756676,0.5044510385756676,0.5044510385756676,0.34974901641568307,0.3197362682470048,0.333950887126432,0.5570084383140762,0.5044510385756676,0.529273970833416
27,id_stance_nusantara_pairs,2,eng,0.27002967359050445,0.27002967359050445,0.27002967359050445,0.27002967359050445,0.31832611832611835,0.23812822288924806,0.18117886784951046,0.507736971238455,0.27002967359050445,0.2180880598196932
28,id_stance_nusantara_pairs,3,eng,0.4421364985163205,0.4421364985163205,0.4421364985163205,0.4421364985163205,0.33321612751992497,0.2997126657944021,0.307516339869281,0.5344094705079567,0.4421364985163205,0.4731541281200907
29,id_stance_nusantara_pairs,4,eng,0.29376854599406527,0.29376854599406527,0.29376854599406527,0.29376854599406527,0.4102564102564103,0.17827548166961696,0.24398414524996803,0.6278881026655507,0.29376854599406527,0.3942667481637545
30,indolem_ntp_nusantara_pairs,0,eng,0.3082010582010582,0.3082010582010582,0.3082010582010582,0.3082010582010582,0.48669492983746065,0.49206349206349204,0.29780205728574677,0.6067495267744004,0.3082010582010582,0.2550757274380541
31,indolem_ntp_nusantara_pairs,1,eng,0.2518518518518518,0.2518518518518518,0.2518518518518518,0.2518518518518518,0.4623005319148936,0.4989417989417989,0.2041971967817521,0.5686502659574469,0.2518518518518518,0.10682714480068341
32,indolem_ntp_nusantara_pairs,2,eng,0.25013227513227515,0.25013227513227515,0.25013227513227515,0.25013227513227515,0.3975782463661653,0.4992063492063492,0.20075951049251126,0.4715163959103553,0.25013227513227515,0.101435907332156
33,indolem_ntp_nusantara_pairs,3,eng,0.2521164021164021,0.2521164021164021,0.2521164021164021,0.2521164021164021,0.451590098766444,0.4982363315696649,0.205133295630809,0.552718126306299,0.2521164021164021,0.10850862614466002
34,indolem_ntp_nusantara_pairs,4,eng,0.25013227513227515,0.25013227513227515,0.25013227513227515,0.25013227513227515,0.39404857763145823,0.4990299823633157,0.20087145980873447,0.4662550580464983,0.25013227513227515,0.10166747370165741
35,jadi_ide_nusantara_text,0,eng,0.3898654382349376,0.3898654382349376,0.38986543823493763,0.3898654382349376,0.3355783030819776,0.3898189975418058,0.3049829161169811,0.33561307456336753,0.3898654382349376,0.3050184545049168
36,jadi_ide_nusantara_text,1,eng,0.42738513759243546,0.42738513759243546,0.42738513759243546,0.42738513759243546,0.3455907942075939,0.4273337963116064,0.346625479443762,0.3456208483202867,0.42738513759243546,0.3466666085291446
37,jadi_ide_nusantara_text,2,eng,0.41035277003273124,0.41035277003273124,0.41035277003273124,0.41035277003273124,0.41228824610190934,0.4103264437756981,0.391897919611315,0.41230801225269786,0.41035277003273124,0.3919190437074566
38,jadi_ide_nusantara_text,3,eng,0.3499818159776943,0.3499818159776943,0.3499818159776943,0.3499818159776943,0.36214410493378435,0.34996825291841666,0.31460253697981266,0.3621640068277356,0.3499818159776943,0.3146144678279011
39,jadi_ide_nusantara_text,4,eng,0.3788337980361256,0.3788337980361256,0.3788337980361256,0.3788337980361256,0.5002052593025492,0.37885939790777917,0.36303370637195437,0.5002244276164646,0.3788337980361256,0.3630252146520643
40,nusax_senti_ace_nusantara_text,0,eng,0.71,0.71,0.7100000000000001,0.71,0.47333333333333333,0.6228916879481741,0.5379046512190988,0.53955,0.71,0.6131430231713517
41,nusax_senti_ace_nusantara_text,1,eng,0.725,0.725,0.7250000000000001,0.725,0.7723764590378531,0.6540158925969211,0.6183952936663085,0.758167884804189,0.725,0.6700060084456745
42,nusax_senti_ace_nusantara_text,2,eng,0.6875,0.6875,0.6875,0.6875,0.7892032819569051,0.608458136749917,0.5423864440741829,0.7596325051759834,0.6875,0.6069660982064099
43,nusax_senti_ace_nusantara_text,3,eng,0.7225,0.7225,0.7225,0.7225,0.7858059467918622,0.6480430932490729,0.6037942033876994,0.7676835680751174,0.7225,0.6598425541260907
44,nusax_senti_ace_nusantara_text,4,eng,0.715,0.715,0.715,0.715,0.8095746845746845,0.6310431365334949,0.558907142139992,0.7827567918192919,0.715,0.6285625231457478
45,nusax_senti_ban_nusantara_text,0,eng,0.695,0.695,0.695,0.695,0.796094299788881,0.6108536589764677,0.532156449466243,0.7675743314567207,0.695,0.6038208915190721
46,nusax_senti_ban_nusantara_text,1,eng,0.71,0.71,0.7100000000000001,0.71,0.8013200098692327,0.6368035716862167,0.5938088789120429,0.7736218541820874,0.71,0.6482637701050719
47,nusax_senti_ban_nusantara_text,2,eng,0.6775,0.6775,0.6775,0.6775,0.7853512479871175,0.5956608268767404,0.5194470882773009,0.7551228487318841,0.6775,0.5891332203720958
48,nusax_senti_ban_nusantara_text,3,eng,0.6975,0.6975,0.6975,0.6975,0.7967089678510998,0.6155617416208573,0.5450573923271003,0.7683479060913706,0.6975,0.6129951549785241
49,nusax_senti_ban_nusantara_text,4,eng,0.705,0.705,0.705,0.705,0.8050900062073246,0.6208329726298172,0.5459612584036547,0.7775977653631284,0.705,0.6166136114269755
50,nusax_senti_bjn_nusantara_text,0,eng,0.7275,0.7275,0.7275000000000001,0.7275,0.8178431769147788,0.6407005222986913,0.5626686806835747,0.7922510871763754,0.7275,0.635676888343877
