index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
0,code_mixed_jv_id_jv_nusantara_text,0,ind,0.150460593654043,0.150460593654043,0.150460593654043,0.150460593654043,0.21658119658119657,0.33381226053639845,0.08778234742312048,0.37856966643046475,0.150460593654043,0.04096683664628297
1,code_mixed_jv_id_jv_nusantara_text,1,ind,0.14943705220061412,0.14943705220061412,0.14943705220061412,0.14943705220061412,0.04981235073353804,0.3333333333333333,0.08667260314633422,0.02233143257040907,0.14943705220061412,0.03885629496222558
2,code_mixed_jv_id_jv_nusantara_text,2,ind,0.14841351074718526,0.14841351074718526,0.14841351074718526,0.14841351074718526,0.049521857923497274,0.3310502283105023,0.08615567439096851,0.022201201402755177,0.14841351074718526,0.03862455003402683
3,code_mixed_jv_id_jv_nusantara_text,3,ind,0.150460593654043,0.150460593654043,0.150460593654043,0.150460593654043,0.38319672131147536,0.33381226053639845,0.08770633160877063,0.7347391647230564,0.150460593654043,0.040935072156757735
4,code_mixed_jv_id_jv_nusantara_text,4,ind,0.1555783009211873,0.1555783009211873,0.1555783009211873,0.1555783009211873,0.5919421487603306,0.34615793954874413,0.11163933410339527,0.8212852212456754,0.1555783009211873,0.050877164606517006
5,id_google_play_review_nusantara_text,0,ind,0.7616676152532726,0.7616676152532726,0.7616676152532726,0.7616676152532726,0.4860465468921683,0.4397905738519191,0.40540643475647925,0.7428255943188086,0.7616676152532726,0.7401680384936007
6,id_google_play_review_nusantara_text,1,ind,0.6163915765509391,0.6163915765509391,0.6163915765509391,0.6163915765509391,0.43769251008339544,0.4304735487033472,0.3717198907329108,0.7404494774119138,0.6163915765509391,0.648100160850884
7,id_google_play_review_nusantara_text,2,ind,0.4981502561183836,0.4981502561183836,0.4981502561183836,0.4981502561183836,0.4466161442283587,0.4509183689964371,0.3731768489494655,0.7723472061103139,0.4981502561183836,0.5542293439640267
8,id_google_play_review_nusantara_text,3,ind,0.49430848036425723,0.49430848036425723,0.49430848036425723,0.49430848036425723,0.41490141268415287,0.45460490143104104,0.36406556734593926,0.7653472204615008,0.49430848036425723,0.5512607159787636
9,id_google_play_review_nusantara_text,4,ind,0.5404097894137735,0.5404097894137735,0.5404097894137735,0.5404097894137735,0.4814409053380066,0.4388048911101074,0.35774378453502653,0.7597886054565285,0.5404097894137735,0.5882241415388039
10,id_google_play_review_posneg_nusantara_text,0,ind,0.3836084234490609,0.3836084234490609,0.3836084234490609,0.3836084234490609,0.5976170446530725,0.6257116387256522,0.3810709448231687,0.8617056864196454,0.3836084234490609,0.40783288606424467
11,id_google_play_review_posneg_nusantara_text,1,ind,0.41861126920887876,0.41861126920887876,0.41861126920887876,0.41861126920887876,0.6035904547675004,0.646958412056929,0.4128862401675789,0.8650291726535093,0.41861126920887876,0.45203751946153975
12,id_google_play_review_posneg_nusantara_text,2,ind,0.5196357427433125,0.5196357427433125,0.5196357427433125,0.5196357427433125,0.6212754120170108,0.7062009356166911,0.4994897972529466,0.8717332886384912,0.5196357427433125,0.567300192499242
