index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
0,code_mixed_jv_id_jv_nusantara_text,0,eng,0.22210849539406347,0.22210849539406347,0.2221084953940635,0.22210849539406347,0.4135867366575305,0.3681967552499752,0.19926302168770146,0.612438875385362,0.22210849539406347,0.20259154736863302
1,code_mixed_jv_id_jv_nusantara_text,1,eng,0.27226202661207777,0.27226202661207777,0.27226202661207777,0.27226202661207777,0.29334731665547215,0.31845466155810986,0.19515594880759432,0.5535279566918568,0.27226202661207777,0.2926453582553212
2,code_mixed_jv_id_jv_nusantara_text,2,eng,0.1473899692937564,0.1473899692937564,0.1473899692937564,0.1473899692937564,0.4512457864837471,0.34642240650349604,0.13349050037578725,0.7636864197886515,0.1473899692937564,0.0619665563134011
3,code_mixed_jv_id_jv_nusantara_text,3,eng,0.33879222108495394,0.33879222108495394,0.33879222108495394,0.33879222108495394,0.3039135752140236,0.34361430395913156,0.23514895641315336,0.5696878177703987,0.33879222108495394,0.36971078700216164
4,code_mixed_jv_id_jv_nusantara_text,4,eng,0.5209825997952917,0.5209825997952917,0.5209825997952917,0.5209825997952917,0.3889807593289299,0.3676688418855007,0.33621182250711,0.6033336938065212,0.5209825997952917,0.5408465641842548
5,id_google_play_review_nusantara_text,0,eng,0.16405805350028457,0.16405805350028457,0.16405805350028457,0.16405805350028457,0.26330815327577,0.27298846042927327,0.13176831771633704,0.5626203304370012,0.16405805350028457,0.11593220636269329
6,id_google_play_review_nusantara_text,1,eng,0.0892145702902675,0.0892145702902675,0.0892145702902675,0.0892145702902675,0.0759836324090736,0.1618637504534988,0.036252702792884325,0.2290668495280365,0.0892145702902675,0.0426352183312349
7,id_google_play_review_nusantara_text,2,eng,0.08992601024473534,0.08992601024473534,0.08992601024473534,0.08992601024473534,0.08704309426343329,0.17099093616416502,0.03762464106888071,0.2301885176308811,0.08992601024473534,0.03698142226801987
8,id_google_play_review_nusantara_text,3,eng,0.1644849174729653,0.1644849174729653,0.1644849174729653,0.1644849174729653,0.36288935431954955,0.28651248740259305,0.1089476871346509,0.6960753284689054,0.1644849174729653,0.1024795910647213
9,id_google_play_review_nusantara_text,4,eng,0.5152248150256118,0.5152248150256118,0.5152248150256118,0.5152248150256118,0.33038471820840354,0.2673225797664859,0.2477007005681676,0.6271994116184134,0.5152248150256119,0.5490352895798019
10,id_google_play_review_posneg_nusantara_text,0,eng,0.9254410927717701,0.9254410927717701,0.9254410927717701,0.9254410927717701,0.8825568812370724,0.8297277665981297,0.8529779194127471,0.9222930132057712,0.9254410927717701,0.9226800314439434
11,id_google_play_review_posneg_nusantara_text,1,eng,0.8376494023904383,0.8376494023904383,0.8376494023904383,0.8376494023904383,0.41882470119521914,0.5,0.4558265582655827,0.7016565213250583,0.8376494023904383,0.7636456882497112
12,id_google_play_review_posneg_nusantara_text,2,eng,0.8400682982356289,0.8400682982356289,0.8400682982356289,0.8400682982356289,0.8072768513694809,0.5099225599506451,0.47685782190891046,0.8296179663316885,0.8400682982356289,0.7712220501614047
13,id_google_play_review_posneg_nusantara_text,3,eng,0.9011098463289698,0.9011098463289698,0.9011098463289698,0.9011098463289698,0.822556792319061,0.8042525852429341,0.8129430814204217,0.8985789771337076,0.9011098463289698,0.8996662868620733
14,id_google_play_review_posneg_nusantara_text,4,eng,0.9022481502561184,0.9022481502561184,0.9022481502561184,0.9022481502561184,0.8314326913145349,0.7904476016094525,0.8086733089605822,0.8975401201376575,0.9022481502561184,0.8990306226510429
15,id_hsd_nofaaulia_nusantara_text,0,eng,0.24175824175824176,0.24175824175824176,0.24175824175824176,0.24175824175824176,0.6166666666666667,0.5071428571428571,0.2032736962314427,0.8230769230769232,0.24175824175824176,0.10898655969078505
