index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,korpus_nusantara_ind_jav_nusantara_t2t,2.243810158662994,2.262847193069977,18.48597917292641,9.181447724303084,2.822480611453732,9.100614675622683,9.100138982095562,2.2434441124733127,2.265173579076518,18.618131892947805,9.204798701574616,2.8172584493273387,9.117640679909861,9.116164058246863,0
1,korpus_nusantara_ind_jav_nusantara_t2t,1.5912058240762503,1.6105252878226057,19.490994455179326,7.263860609673165,1.9402904792418711,7.1998572220518655,7.205916294868289,1.5918573864566583,1.611747528441045,19.54836279431491,7.272839728873164,1.9473066682692168,7.205552131945191,7.204719714171093,1
2,korpus_nusantara_ind_jav_nusantara_t2t,1.3342654105812177,1.3522064166374892,17.202772389134516,6.175629736790042,1.7807197366127638,6.092903588691494,6.0980993344159335,1.3342258264878297,1.3529236710303383,17.20489332437188,6.176282655510745,1.7825316833423441,6.0926760944872065,6.0940461777835155,2
3,korpus_nusantara_ind_jav_nusantara_t2t,2.2365244062788623,2.2639150422095735,19.25090195676257,9.308245103570219,2.853132243554754,9.229381169888615,9.219753929243184,2.23339888321229,2.2641604239675535,19.311423041188675,9.321605932904243,2.855077430512341,9.227354906558762,9.231844997612844,3
4,korpus_nusantara_ind_jav_nusantara_t2t,1.5430607802799803,1.5627112729630135,19.363624589329756,6.922283664092863,1.8883181567874447,6.867782587080395,6.856919580865832,1.5436081114609963,1.5634235775450425,19.380359109314202,6.930614116516265,1.889462883688054,6.860151638954047,6.862811392570201,4
5,korpus_nusantara_ind_xdy_nusantara_t2t,4.374661096320521,4.6047161049073315,25.58067194759761,12.727272465796666,3.9183078145999257,12.643298933404552,12.641430324303105,4.335486490678175,4.581244612086697,25.588381722330876,12.726907219156827,3.920383761608491,12.643535835100387,12.64907913345523,0
6,korpus_nusantara_ind_xdy_nusantara_t2t,3.2604155087601576,3.4068757801067946,25.46210951578728,11.026279975258882,2.945769114177736,10.8506713201028,10.841104751451565,3.2309627250755604,3.3874512766457716,25.46316251476974,11.020649875014946,2.953514405427034,10.842343765900933,10.849795602119244,1
7,korpus_nusantara_ind_xdy_nusantara_t2t,2.5506722215717366,2.6793455798056716,22.54164549305979,9.315549338795515,2.4953611089198002,9.179080038996908,9.166093260122038,2.5383047949974116,2.67272103556704,22.543197583911464,9.314716402835558,2.500063241685217,9.160798490819897,9.183728469460826,2
8,korpus_nusantara_ind_xdy_nusantara_t2t,4.343204172274266,4.585689776912557,26.686885332861042,13.23686322340613,4.0398337183935835,13.135509279204843,13.136667457123172,4.3120762124349,4.573113904668251,26.68902184833423,13.246803190440993,4.03601429471008,13.14492997176979,13.15396327633456,3
9,korpus_nusantara_ind_xdy_nusantara_t2t,2.613033607456623,2.764965913353059,23.45406804583585,9.914235470663307,2.487341149130404,9.76352774502419,9.767514120889674,2.609675917452654,2.7656951027779995,23.466553457072102,9.915965635241134,2.4886420907039923,9.769862991615247,9.773776171227974,4
10,korpus_nusantara_ind_bug_nusantara_t2t,1.9864124537841772,2.160521232904915,21.003081878546606,10.146993483261143,4.236163701405154,10.068646247756998,10.07952954922856,1.9865485756055024,2.1604008855955414,21.043922906835864,10.167660723678242,4.238212650514791,10.065317570969356,10.049512574577706,0
11,korpus_nusantara_ind_bug_nusantara_t2t,1.217157128424942,1.3022998174387181,20.743062101572193,8.92611817269624,3.125153059640298,8.723291554588103,8.712802021311958,1.2176543076841946,1.3022416825321512,20.756419616260885,8.936853217827936,3.1180719790189633,8.7382194890488,8.73246032740611,1
12,korpus_nusantara_ind_bug_nusantara_t2t,1.0590632232754904,1.1693597315259012,18.450478235999213,7.310397316896785,2.5239358525261792,7.151873626978047,7.164194640722848,1.0603023122845132,1.1706804856443898,18.45306908170831,7.327092505688554,2.521977322397069,7.177604974435719,7.153365359594338,2
13,korpus_nusantara_ind_bug_nusantara_t2t,2.206924603951649,2.3977286619642304,21.844549363913238,10.918103327860216,4.567911696622989,10.817709694292224,10.82226919308225,2.2088544842638274,2.3996959148546178,21.859866251894566,10.922989368238124,4.580349840166543,10.855062544276711,10.84158516974473,3
14,korpus_nusantara_ind_bug_nusantara_t2t,1.0937900725751788,1.1904743672853624,20.132101183632766,8.56819307408982,2.910345610877595,8.370178869113124,8.371827004016277,1.0940567614923145,1.1897747022334701,20.16041239055079,8.569294249972002,2.9180842317488445,8.378541497253176,8.376395298038972,4
15,korpus_nusantara_ind_sun_nusantara_t2t,6.61200459374085,6.769219438641137,28.551517947152227,19.189313026015146,7.141839719273749,19.108744499078963,19.087712368493108,6.634572519724441,6.791635086801085,28.567702593183107,19.185459440733034,7.149243146460648,19.11029404431367,19.083769205189316,0
16,korpus_nusantara_ind_sun_nusantara_t2t,4.172113547997612,4.2762310712430995,25.63575218271124,13.704642395460882,4.251709256047369,13.535377135180799,13.554606774902417,4.172356844981136,4.276152544765846,25.64914895909497,13.696079798521026,4.266080850319674,13.528670068052993,13.53346595102512,1
17,korpus_nusantara_ind_sun_nusantara_t2t,3.6053476965138573,3.626560763668012,22.575119982983935,12.030641582783087,3.7916972161418023,11.853260808487331,11.848625503768975,3.617096517623403,3.638464096146307,22.57999525133742,12.023838627639813,3.8054242858805347,11.863264392953502,11.880501468045404,2
18,korpus_nusantara_ind_sun_nusantara_t2t,6.444340474016867,6.581496719651238,28.657145292618274,18.89290832787242,6.8704663190706725,18.80266566982008,18.81478536993029,6.444681923164963,6.58184112932926,28.661815150640948,18.895135359722488,6.8430191060670955,18.808904950169598,18.809474328841567,3
19,korpus_nusantara_ind_sun_nusantara_t2t,3.5334824937376124,3.6130531622239705,23.73395960589973,12.44444596761045,3.5690530996361707,12.280093436530334,12.271299693692683,3.5335111254486655,3.6129990075334595,23.742329820804894,12.44250830736841,3.5714677050168424,12.29025117883196,12.26079062239609,4
20,korpus_nusantara_ind_mad_nusantara_t2t,6.6348109271744935,6.840331588589465,29.979062767784637,22.77447226645556,8.011458663134785,22.555467073363733,22.53551603180124,6.623597655783694,6.8360498688405436,30.02467157353175,22.796243860511282,8.004646391010835,22.559922973490863,22.60652028506461,0
