index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,korpus_nusantara_ind_jav_nusantara_t2t,1.8717161610948176,1.8940451148495399,19.73954324000511,8.05238876963031,2.368283340951222,7.961673493200941,7.96367389125497,1.8716693338473873,1.8941913923564186,19.74026231440408,8.060096577356004,2.3636294691840845,7.955643004833712,7.9606762304299945,0
1,korpus_nusantara_ind_jav_nusantara_t2t,1.6031170207424994,1.6122880388592655,19.743735110308293,8.005951564801638,2.3810534651505746,7.885810802824015,7.900816193282717,1.6030505063979006,1.6124635436606904,19.74389366455544,8.014345730193984,2.384017594343494,7.896670368458499,7.894289017067457,1
2,korpus_nusantara_ind_jav_nusantara_t2t,2.042498442679498,2.0583075410518314,19.078554329301383,8.734094938737641,2.7191038143965507,8.659315614053547,8.6646575244523,2.034751951127681,2.058379882119986,19.077548148637042,8.742919505501971,2.7207193936773413,8.667727181553296,8.66338827560898,2
3,korpus_nusantara_ind_jav_nusantara_t2t,1.456568637257587,1.4656783261383552,18.426011346630332,6.753307396702973,1.9636385003916172,6.653785781140506,6.6533930811941335,1.4565810891028395,1.4657628299522993,18.4265371145504,6.769658865446185,1.9684013502769726,6.657783743826206,6.662418403078546,3
4,korpus_nusantara_ind_jav_nusantara_t2t,2.0423763569467037,2.0714515000798084,20.889469704761204,8.989018880031207,2.713649715745746,8.901859211294145,8.898645170033193,2.042364909485421,2.0715287864943526,20.88991439132619,8.9931792627024,2.7153592231563004,8.907795237194405,8.918114871831204,4
5,korpus_nusantara_ind_xdy_nusantara_t2t,2.748486986518435,2.7925946826423065,24.30014596427654,9.961399178497555,2.650955442527503,9.777223617587877,9.774379805468328,2.7318078982993264,2.784379229496028,24.296403275963403,9.945980164169683,2.6503624762274596,9.77147582794112,9.775436012739247,0
6,korpus_nusantara_ind_xdy_nusantara_t2t,2.7966995500894787,2.7975271052639865,25.167239900029543,10.853146943392938,3.036858111035412,10.672468552211212,10.672587974490044,2.754564596431689,2.7693994585017783,25.159513781118886,10.867993892979309,3.0440637935906683,10.67029060744946,10.67134742568773,1
7,korpus_nusantara_ind_xdy_nusantara_t2t,3.524973901861624,3.707610934822358,24.623885573632048,11.591396624565359,3.4120212729086523,11.496033369672151,11.474179908341563,3.480533167395783,3.6730386230106067,24.615700908428842,11.609716495475103,3.423136103823244,11.483505773104161,11.495150124979222,2
8,korpus_nusantara_ind_xdy_nusantara_t2t,2.330394778452067,2.3977246660060714,22.652173031408253,8.478057131863467,2.277343816922376,8.327945625110775,8.332324743488744,2.3150257069426394,2.388740032762858,22.649405933414588,8.488180248576368,2.2779680262430553,8.336383727158712,8.339604723230867,3
9,korpus_nusantara_ind_xdy_nusantara_t2t,3.275601681028141,3.296436437099271,26.661043691723574,12.066782710738199,3.3231931282433917,11.875634859563784,11.878849452773547,3.261144270869102,3.287779406539899,26.657281211769902,12.07654366310965,3.3255339894280076,11.881359725241786,11.878243549366124,4
10,korpus_nusantara_ind_bug_nusantara_t2t,1.2467400379137012,1.365672069368619,19.730655480997985,7.594058224123596,2.738689962223046,7.422046996316848,7.4417243486213644,1.2467400379137012,1.3656355154898765,19.73082704413735,7.598828673849811,2.7514984537208727,7.424011438908812,7.4418058781517695,0
11,korpus_nusantara_ind_bug_nusantara_t2t,1.3380758417113818,1.3872347320831118,20.722937517065372,8.503662948774902,3.215209486902898,8.29844323115487,8.270259161564365,1.338296622130931,1.386661761461173,20.72367648277897,8.517029862755935,3.2158209695576145,8.292900720283999,8.28769638405136,1
12,korpus_nusantara_ind_bug_nusantara_t2t,1.442105440418018,1.592420720303435,18.587034429215276,7.83654974762871,3.178978374621803,7.712761490575301,7.738043146891384,1.4455100139815216,1.5967714579507661,18.589288561075172,7.830546831301058,3.1665931934708964,7.711233514618013,7.712770228610433,2
13,korpus_nusantara_ind_bug_nusantara_t2t,1.0946385228416986,1.1982077701691862,18.39261452746624,6.324476131002638,2.1072790762725044,6.096576323809251,6.125969844253892,1.0953947728583302,1.1989873542916283,18.39317726441032,6.300691656623786,2.111070038254829,6.1220052874772595,6.1145998370437535,3
14,korpus_nusantara_ind_bug_nusantara_t2t,1.4597691973760434,1.4954383730635725,21.375002100035847,9.310300936625646,3.470005629048399,9.076166059828223,9.077236166052687,1.4598760925352372,1.4950386454394948,21.37539570410094,9.272600807775303,3.4622021532495606,9.093047546557054,9.056371559946916,4
15,korpus_nusantara_ind_sun_nusantara_t2t,3.8547002410117166,3.947003853104748,25.07706347034145,13.660644060363476,4.520551497246924,13.454737206237313,13.454572072695981,3.8547002410117166,3.947003853104748,25.07706347034145,13.664681178199883,4.530267458353541,13.444641064938242,13.447202840047995,0
16,korpus_nusantara_ind_sun_nusantara_t2t,4.029997692559731,4.127621742832537,25.570373844985404,14.077227215399407,4.7366126981920775,13.856523594941835,13.855301542862627,4.029997692559731,4.1270570697587,25.570514575331703,14.095953845153769,4.737411210983724,13.85641891979288,13.869235124267068,1
17,korpus_nusantara_ind_sun_nusantara_t2t,4.830372288866226,4.955215101392959,24.126578405588656,14.54354775342491,5.391413936173022,14.450829430412092,14.416346509508388,4.8299885405873,4.955701704204993,24.12814249892803,14.55590342818136,5.386586027724443,14.433845002490298,14.463925430972695,2
18,korpus_nusantara_ind_sun_nusantara_t2t,3.1356209741843313,3.186744134450992,22.26592385920853,10.836872372186106,3.4331860006242207,10.670205895505234,10.629166874956711,3.1356209741843313,3.186732951600334,22.266899190181515,10.81793444110201,3.4230537854795724,10.64550569135092,10.623017910905984,3
19,korpus_nusantara_ind_sun_nusantara_t2t,4.501873351131959,4.620052994897835,26.580198193702753,15.579464080330002,5.198881924032471,15.363311116192927,15.356017148924794,4.505363857242699,4.6199170047400715,26.583684971609518,15.578327328987058,5.1956725537653945,15.339045269872848,15.346381221945398,4
